DATE,PR,USER,TITLE,EMPLOYEE
2023-04-04T03:49:26Z,https://github.com/hashicorp/terraform/pull/32973,radditude,consolidate version information,Y
2023-04-03T20:42:01Z,https://github.com/hashicorp/terraform/pull/32971,teamterraform,Backport of update apt install instructions into v1.4,Y
2023-04-03T20:29:36Z,https://github.com/hashicorp/terraform/pull/32970,radditude,update apt install instructions,Y
2023-04-03T08:22:59Z,https://github.com/hashicorp/terraform/pull/32968,liamcervante,post 1.4.4 update to prepare for 1.4.5,Y
2023-04-02T19:09:20Z,https://github.com/hashicorp/terraform/pull/32967,tedivm,Fix templatefile argument type,N
2023-04-02T02:35:20Z,https://github.com/hashicorp/terraform/pull/32965,kryslynn230,Create .devcontainer/devcontainer.json,N
77,22,28.57%,,
2023-03-31T18:19:26Z,https://github.com/hashicorp/terraform/pull/32962,jbardin,validate unknown nested attribute collections,Y
2023-03-31T18:14:24Z,https://github.com/hashicorp/terraform/pull/32961,jbardin,"Revert ""don't compare plan marks for missing values""",Y
2023-03-31T16:14:38Z,https://github.com/hashicorp/terraform/pull/32959,liamcervante,Add new actions for executing the equivalence tests after a CRT release,Y
2023-03-30T19:17:09Z,https://github.com/hashicorp/terraform/pull/32955,radditude,make sure the build fails if cgo isn't being set correctly,Y
2023-03-30T18:51:35Z,https://github.com/hashicorp/terraform/pull/32953,liamcervante,update changelog and version for v1.4.4,Y
2023-03-30T18:45:19Z,https://github.com/hashicorp/terraform/pull/32952,teamterraform,Backport of ci: Correctly pass cgo_enabled=0 flag into v1.4,Y
2023-03-30T18:40:29Z,https://github.com/hashicorp/terraform/pull/32951,dekimsey,ci: Correctly pass cgo_enabled=0 flag,N
2023-03-30T18:38:23Z,https://github.com/hashicorp/terraform/pull/32950,teamterraform,Backport of Upload ECR image to correct ECR repo into v1.4,Y
2023-03-30T18:00:57Z,https://github.com/hashicorp/terraform/pull/32949,liamcervante,Update CHANGELOG.md,Y
2023-03-30T17:09:32Z,https://github.com/hashicorp/terraform/pull/32948,emilymianeil,Upload ECR image to correct ECR repo,Y
2023-03-30T10:02:35Z,https://github.com/hashicorp/terraform/pull/32946,liamcervante,checks: always reference the nested data source from the check graph node,Y
2023-03-29T19:54:20Z,https://github.com/hashicorp/terraform/pull/32942,emilymianeil,Add depends block for promote-staging + add promote-staging-packaging,Y
2023-03-29T19:18:28Z,https://github.com/hashicorp/terraform/pull/32941,emilymianeil,Add depends block for promote-staging + add promote-staging-packaging,Y
2023-03-29T12:52:16Z,https://github.com/hashicorp/terraform/pull/32938,liamcervante,checks: hide check diagnostics during plans that will not wait for approval,Y
2023-03-28T20:05:04Z,https://github.com/hashicorp/terraform/pull/32935,jbardin,Backport of don't compare plan marks for missing values into v1.4,Y
2023-03-28T20:01:25Z,https://github.com/hashicorp/terraform/pull/32934,teamterraform,Backport of don't compare plan marks for missing values into v1.4,Y
2023-03-28T19:51:19Z,https://github.com/hashicorp/terraform/pull/32933,teamterraform,Backport of Remove planned data source objects from state on error into v1.4,Y
2023-03-28T19:51:01Z,https://github.com/hashicorp/terraform/pull/32932,teamterraform,Backport of External changes report can fail with schema migrations and `-target` into v1.4,Y
2023-03-28T17:40:11Z,https://github.com/hashicorp/terraform/pull/32931,teamterraform,Backport of Releng/migrate common release tooling into v1.4,Y
2023-03-28T15:58:21Z,https://github.com/hashicorp/terraform/pull/32929,germamef,new change README,N
2023-03-28T13:41:36Z,https://github.com/hashicorp/terraform/pull/32928,finnag,Write safely to the shared plugin cache,N
2023-03-28T13:38:26Z,https://github.com/hashicorp/terraform/pull/32927,liamcervante,checks: don't iterate through all the nodes when there is nothing to search for,Y
2023-03-28T12:44:53Z,https://github.com/hashicorp/terraform/pull/32925,liamcervante,checks: ensure checks are reported before executed,Y
2023-03-27T09:32:32Z,https://github.com/hashicorp/terraform/pull/32921,liamcervante,checks: include the checks as part of the config within the JSON plan,Y
2023-03-24T19:45:28Z,https://github.com/hashicorp/terraform/pull/32916,bflad,v1.4: website: Minor fixes to Provisioners Without a Resource page,Y
2023-03-24T16:13:05Z,https://github.com/hashicorp/terraform/pull/32914,teamterraform,Backport of website: Minor fixes to Provisioners Without a Resource page into v1.4,Y
2023-03-24T14:38:29Z,https://github.com/hashicorp/terraform/pull/32913,liamcervante,checks: don't consolidate warnings produced by checks,Y
2023-03-24T12:41:31Z,https://github.com/hashicorp/terraform/pull/32911,liamcervante,checks: don't raise diagnostics for checks during an auto approved plan operation,Y
2023-03-23T19:54:49Z,https://github.com/hashicorp/terraform/pull/32909,bucs-fan813,testing dos2unix arg,N
2023-03-21T22:31:53Z,https://github.com/hashicorp/terraform/pull/32903,teamterraform,Backport of Feature/doc change into v1.4,Y
2023-03-21T17:59:41Z,https://github.com/hashicorp/terraform/pull/32902,teamterraform,Backport of Store all sensitive marks for non-root module outputs in state into v1.4,Y
2023-03-21T17:05:34Z,https://github.com/hashicorp/terraform/pull/32900,jbardin,External changes report can fail with schema migrations and `-target`,Y
2023-03-21T13:53:50Z,https://github.com/hashicorp/terraform/pull/32898,bflad,website: Minor fixes to Provisioners Without a Resource page,Y
2023-03-21T12:30:36Z,https://github.com/hashicorp/terraform/pull/32896,liamcervante,Checks: include any references for failed checks in the outputs,Y
2023-03-20T23:44:55Z,https://github.com/hashicorp/terraform/pull/32895,teamterraform,Backport of Spelling update into v1.4,Y
2023-03-20T22:53:09Z,https://github.com/hashicorp/terraform/pull/32894,teamterraform,Backport of Correct docs on Configuration Directory into v1.4,Y
2023-03-20T21:53:52Z,https://github.com/hashicorp/terraform/pull/32893,teamterraform,Backport of trivial grammar fix in BUGPROCESS.md into v1.4,Y
2023-03-20T20:35:38Z,https://github.com/hashicorp/terraform/pull/32892,jbardin,don't compare plan marks for missing values,Y
2023-03-20T18:22:17Z,https://github.com/hashicorp/terraform/pull/32891,jbardin,Store all sensitive marks for non-root module outputs in state,Y
2023-03-20T15:58:15Z,https://github.com/hashicorp/terraform/pull/32889,Nathan12399,Feature/doc change,N
2023-03-19T12:14:19Z,https://github.com/hashicorp/terraform/pull/32884,DocAdam,Spelling update,N
2023-03-18T21:14:35Z,https://github.com/hashicorp/terraform/pull/32883,ChannyClaus,trivial grammar fix in BUGPROCESS.md,N
2023-03-18T20:24:41Z,https://github.com/hashicorp/terraform/pull/32882,ChristopherHackett,Correct docs on Configuration Directory,N
2023-03-18T14:23:02Z,https://github.com/hashicorp/terraform/pull/32881,ChristopherHackett,Correct heading of usecase,N
2023-03-17T22:18:47Z,https://github.com/hashicorp/terraform/pull/32879,teamterraform,Backport of Update settings.mdx into v1.4,Y
2023-03-17T16:07:43Z,https://github.com/hashicorp/terraform/pull/32877,DocAdam,Update settings.mdx,N
2023-03-17T12:51:23Z,https://github.com/hashicorp/terraform/pull/32876,jbardin,Remove planned data source objects from state on error,Y
2023-03-16T15:49:29Z,https://github.com/hashicorp/terraform/pull/32870,alisdair,go.mod: Revert cty minor version v1.13 upgrade,Y
2023-03-16T15:35:41Z,https://github.com/hashicorp/terraform/pull/32869,BRKalow,"docs: fix up content issues, add content-check command",Y
2023-03-15T23:15:26Z,https://github.com/hashicorp/terraform/pull/32860,apparentlymart,Revert cty minor version v1.13 upgrade,Y
2023-03-15T19:55:12Z,https://github.com/hashicorp/terraform/pull/32857,amandabasara,PR under 1.4 this time.,Y
2023-03-15T19:43:25Z,https://github.com/hashicorp/terraform/pull/32856,teamterraform,Backport of Update index.mdx New PR for pinning providers into v1.4,Y
2023-03-15T19:01:27Z,https://github.com/hashicorp/terraform/pull/32855,amandabasara,Update index.mdx New PR for pinning providers,Y
2023-03-15T15:54:59Z,https://github.com/hashicorp/terraform/pull/32854,apparentlymart,core: Fix test flake in TestContext2Apply_stop,Y
2023-03-14T18:59:07Z,https://github.com/hashicorp/terraform/pull/32847,teamterraform,Backport of emit a warning msg if invalid CLI configuration file location into v1.4,Y
2023-03-14T18:52:32Z,https://github.com/hashicorp/terraform/pull/32846,jbardin,emit a warning msg if invalid CLI configuration file location,Y
2023-03-14T18:28:26Z,https://github.com/hashicorp/terraform/pull/32845,teamterraform,Backport of Prevent nil Colorize options when rendering state outputs into v1.4,Y
2023-03-14T16:49:15Z,https://github.com/hashicorp/terraform/pull/32843,teamterraform,Backport of Add TFC to state doc into v1.4,Y
2023-03-14T14:11:07Z,https://github.com/hashicorp/terraform/pull/32840,jbardin,Prevent nil Colorize options when rendering state outputs,Y
2023-03-13T22:46:01Z,https://github.com/hashicorp/terraform/pull/32836,judithpatudith,Add TFC to state doc,Y
2023-03-13T12:35:37Z,https://github.com/hashicorp/terraform/pull/32831,ehud-eshet,Performance - Allow a single import command to import multiple resources,N
2023-03-11T21:39:51Z,https://github.com/hashicorp/terraform/pull/32827,jasminengan,Deprecate io/ioutil usage,N
2023-03-11T09:03:01Z,https://github.com/hashicorp/terraform/pull/32825,iKunal-Singh,"Fix punctuation, spelling mistakes, preposition and article usage in terraform CLI documentation ",N
2023-03-10T15:20:03Z,https://github.com/hashicorp/terraform/pull/32822,teamterraform,Backport of Fix no-op outputs causing the plan renderer to skip the 'no changes' message into v1.4,Y
2023-03-10T15:15:02Z,https://github.com/hashicorp/terraform/pull/32821,lonegunmanb,Fix potential nil panic in azure remote state,N
2023-03-10T15:07:27Z,https://github.com/hashicorp/terraform/pull/32820,liamcervante,Fix no-op outputs causing the plan renderer to skip the 'no changes' message,Y
2023-03-10T14:47:11Z,https://github.com/hashicorp/terraform/pull/32819,teamterraform,Backport of return early from opPlan when the plan is nil into v1.4,Y
2023-03-10T14:37:59Z,https://github.com/hashicorp/terraform/pull/32818,jbardin,return early from opPlan when the plan is nil,Y
2023-03-09T18:12:54Z,https://github.com/hashicorp/terraform/pull/32814,ashleemboyer,Update check-legacy-links-format.yml,Y
2023-03-09T16:23:46Z,https://github.com/hashicorp/terraform/pull/32811,teamterraform,Backport of 1.4 upgrade change into v1.4,Y
2023-03-09T13:30:17Z,https://github.com/hashicorp/terraform/pull/32807,teamterraform,Backport of Update HCL to handle type mismatches when applying defaults into v1.4,Y
2023-03-09T10:53:31Z,https://github.com/hashicorp/terraform/pull/32806,teamterraform,Backport of Fixes overriding modules which have depends_on attribute set into v1.4,Y
2023-03-09T01:17:46Z,https://github.com/hashicorp/terraform/pull/32803,mrinalirao,Add missing changelog entries for OPA support and bug fix on the CLI,Y
2023-03-08T15:36:34Z,https://github.com/hashicorp/terraform/pull/32802,jongwooo,Replace deprecated `set-output` command with environment file,N
2023-03-08T14:58:06Z,https://github.com/hashicorp/terraform/pull/32801,omarismail,1.4 upgrade change,Y
2023-03-07T21:53:51Z,https://github.com/hashicorp/terraform/pull/32798,teamterraform,Backport of Update upgrade guide 1.4 into v1.4,Y
2023-03-07T20:07:55Z,https://github.com/hashicorp/terraform/pull/32797,emilymianeil,Releng/migrate common release tooling,Y
2023-03-07T19:07:25Z,https://github.com/hashicorp/terraform/pull/32796,ekini,Fixes overriding modules which have depends_on attribute set,N
2023-03-07T16:51:14Z,https://github.com/hashicorp/terraform/pull/32793,rkhaled0,bugfix(cliconfig.go): emit a warning msg if invalid CLI configuration file location,N
2023-03-07T05:33:59Z,https://github.com/hashicorp/terraform/pull/32791,iKunal-Singh,Fix punctuation and spelling errors in Basic CLI Features and Command: plan documentation,N
2023-03-07T01:18:04Z,https://github.com/hashicorp/terraform/pull/32788,teamterraform,Backport of website: Document TF_PLUGIN_CACHE_MAY_BREAK_DEPENDENCY_LOCK_FILE env var into v1.4,Y
2023-03-06T15:12:38Z,https://github.com/hashicorp/terraform/pull/32783,teamterraform,Backport of 10x faster cloud tests into v1.4,Y
2023-03-06T14:38:17Z,https://github.com/hashicorp/terraform/pull/32782,alisdair,10x faster cloud tests,Y
2023-03-06T14:19:09Z,https://github.com/hashicorp/terraform/pull/32781,alisdair,initwd: Port from `earlyconfig` to `configs`,Y
2023-03-04T03:15:50Z,https://github.com/hashicorp/terraform/pull/32776,alisdair,initwd: Switch from `earlyconfig` to `configs`,Y
2023-03-03T13:41:49Z,https://github.com/hashicorp/terraform/pull/32775,liamcervante,Update HCL to handle type mismatches when applying defaults,Y
2023-03-02T19:56:26Z,https://github.com/hashicorp/terraform/pull/32771,alanszlosek,add docs meta descriptions,Y
2023-03-02T08:38:44Z,https://github.com/hashicorp/terraform/pull/32767,MichaelKueller,Add S3 permissions for backend bucket,N
2023-03-01T22:41:23Z,https://github.com/hashicorp/terraform/pull/32766,wisnij,Update documentation for compact function,N
2023-03-01T17:19:39Z,https://github.com/hashicorp/terraform/pull/32765,apparentlymart,website: Document TF_PLUGIN_CACHE_MAY_BREAK_DEPENDENCY_LOCK_FILE env var,Y
2023-03-01T15:32:50Z,https://github.com/hashicorp/terraform/pull/32763,omarismail,Update upgrade guide 1.4,Y
2023-03-01T09:52:59Z,https://github.com/hashicorp/terraform/pull/32759,kmoe,objchange: remove unused func,Y
92,21,22.82%,,
2023-02-28T20:18:16Z,https://github.com/hashicorp/terraform/pull/32756,omarismail,Update index.mdx,Y
2023-02-27T15:03:27Z,https://github.com/hashicorp/terraform/pull/32749,teamterraform,Backport of bugfix: terraform providers mirror command should honor terraform lock file into v1.4,Y
2023-02-24T22:54:15Z,https://github.com/hashicorp/terraform/pull/32742,rkhaled0,bugfix: terraform providers mirror command should honor terraform lock file,N
2023-02-24T11:24:42Z,https://github.com/hashicorp/terraform/pull/32741,kmoe,Delete out-of-date doc,Y
2023-02-22T20:24:13Z,https://github.com/hashicorp/terraform/pull/32737,teamterraform,Backport of cliconfig: Allow breaking the dependency lock file using the environment into v1.4,Y
2023-02-22T13:47:06Z,https://github.com/hashicorp/terraform/pull/32735,liamcervante,Checks: Introduce check blocks into the terraform node and transform graph,Y
2023-02-22T13:39:37Z,https://github.com/hashicorp/terraform/pull/32734,liamcervante,Checks: Add configuration for check blocks,Y
2023-02-22T13:29:51Z,https://github.com/hashicorp/terraform/pull/32733,liamcervante,Checks: Refactor existing check addrs and add new check block addr,Y
2023-02-22T13:24:54Z,https://github.com/hashicorp/terraform/pull/32732,liamcervante,Checks: Add support for scoped resources.,Y
2023-02-22T01:18:16Z,https://github.com/hashicorp/terraform/pull/32729,teamterraform,Backport of Bug Fix where CLI exits if run is not confirmable. into v1.4,Y
2023-02-22T00:09:26Z,https://github.com/hashicorp/terraform/pull/32728,teamterraform,Backport of keep errors friendly when init encounters syntax problems into v1.4,Y
2023-02-21T23:41:09Z,https://github.com/hashicorp/terraform/pull/32727,teamterraform,Backport of Fix SRO authorization bug when token is fetched from cloud config into v1.4,Y
2023-02-21T22:05:08Z,https://github.com/hashicorp/terraform/pull/32726,apparentlymart,cliconfig: Allow breaking the dependency lock file using the environment,Y
2023-02-21T19:09:19Z,https://github.com/hashicorp/terraform/pull/32725,teamterraform,Backport of Remove docs bundle from build workflow into v1.4,Y
2023-02-21T18:19:17Z,https://github.com/hashicorp/terraform/pull/32723,teamterraform,Backport of cliconfig: more err detail when provider_installation has invalid provider source into v1.4,Y
2023-02-21T16:57:15Z,https://github.com/hashicorp/terraform/pull/32722,kmoe,cliconfig: more err detail when provider_installation has invalid provider source,Y
2023-02-21T16:45:21Z,https://github.com/hashicorp/terraform/pull/32721,teamterraform,Backport of Handle provisioner log types when rendering structured logs into v1.4,Y
2023-02-20T17:21:44Z,https://github.com/hashicorp/terraform/pull/32714,sathiyas,Update list.mdx,N
2023-02-20T14:15:05Z,https://github.com/hashicorp/terraform/pull/32712,teamterraform,Backport of Add website docs for `metadata functions -json` command into v1.4,Y
2023-02-20T14:11:55Z,https://github.com/hashicorp/terraform/pull/32711,teamterraform,Backport of Replace HTML entities in function descriptions into v1.4,Y
2023-02-20T13:25:19Z,https://github.com/hashicorp/terraform/pull/32710,dbanck,Replace HTML entities in function descriptions,Y
2023-02-20T06:34:24Z,https://github.com/hashicorp/terraform/pull/32708,mrinalirao,Bug Fix where CLI exits if run is not confirmable.,Y
2023-02-18T04:18:37Z,https://github.com/hashicorp/terraform/pull/32705,radditude,Remove docs bundle from build workflow,Y
2023-02-17T22:42:16Z,https://github.com/hashicorp/terraform/pull/32704,dependabot[bot],Bump golang.org/x/net from 0.5.0 to 0.7.0,Y
2023-02-17T14:51:19Z,https://github.com/hashicorp/terraform/pull/32702,teamterraform,Backport of allow terraform_data to import into v1.4,Y
2023-02-17T12:09:32Z,https://github.com/hashicorp/terraform/pull/32701,dbanck,Add website docs for `metadata functions -json` command,Y
2023-02-17T12:04:58Z,https://github.com/hashicorp/terraform/pull/32700,teamterraform,Backport of Update go-getter version into v1.4,Y
2023-02-17T00:32:04Z,https://github.com/hashicorp/terraform/pull/32699,dependabot[bot],Bump github.com/hashicorp/go-getter from 1.6.2 to 1.7.0,Y
2023-02-16T23:06:34Z,https://github.com/hashicorp/terraform/pull/32698,brandonc,Set the cloud token in service discovery credentials when none exist for the cloud hostname,Y
2023-02-16T18:27:27Z,https://github.com/hashicorp/terraform/pull/32697,amandabasara,Adding provider constraint best practice statement,Y
2023-02-16T16:06:55Z,https://github.com/hashicorp/terraform/pull/32696,sebasslash,Handle provisioner log types when rendering structured logs,Y
2023-02-16T05:29:15Z,https://github.com/hashicorp/terraform/pull/32695,radditude,keep errors friendly when init encounters syntax problems,Y
2023-02-15T14:32:42Z,https://github.com/hashicorp/terraform/pull/32692,alisdair,Use Go 1.19.6,Y
2023-02-15T14:31:29Z,https://github.com/hashicorp/terraform/pull/32691,alisdair,Use Go 1.19.6,Y
2023-02-15T01:50:21Z,https://github.com/hashicorp/terraform/pull/32688,apparentlymart,build: Use Go 1.20.0,Y
2023-02-14T20:12:25Z,https://github.com/hashicorp/terraform/pull/32687,teamterraform,Backport of initial terraform_data docs into v1.4,Y
2023-02-14T14:50:45Z,https://github.com/hashicorp/terraform/pull/32683,jbardin,allow terraform_data to import,Y
2023-02-14T14:09:33Z,https://github.com/hashicorp/terraform/pull/32681,teamterraform,Backport of Introduce `metadata functions` command into v1.4,Y
2023-02-14T01:50:46Z,https://github.com/hashicorp/terraform/pull/32680,apparentlymart,backend/local: Periodically persist intermediate state snapshots,Y
2023-02-13T22:43:16Z,https://github.com/hashicorp/terraform/pull/32679,jbardin,initial terraform_data docs,Y
2023-02-13T18:18:44Z,https://github.com/hashicorp/terraform/pull/32678,jukie,Update go-getter version,N
2023-02-13T17:26:32Z,https://github.com/hashicorp/terraform/pull/32677,teamterraform,Backport of sort modules.json for stable order into v1.4,Y
2023-02-13T14:51:13Z,https://github.com/hashicorp/terraform/pull/32676,teamterraform,Backport of Do not add orphan nodes for deposed instances into v1.4,Y
2023-02-13T14:51:08Z,https://github.com/hashicorp/terraform/pull/32675,teamterraform,Backport of Do not add orphan nodes for deposed instances into v1.3,Y
2023-02-13T14:50:51Z,https://github.com/hashicorp/terraform/pull/32674,teamterraform,Backport of Fix panic when planning orphaned deposed instances into v1.4,Y
2023-02-13T14:50:46Z,https://github.com/hashicorp/terraform/pull/32673,teamterraform,Backport of Fix panic when planning orphaned deposed instances into v1.3,Y
2023-02-13T14:40:38Z,https://github.com/hashicorp/terraform/pull/32672,teamterraform,Backport of structured run output: impose canonical ordering on jsonstate and jsonplan packages into v1.4,Y
2023-02-13T14:40:23Z,https://github.com/hashicorp/terraform/pull/32671,teamterraform,Backport of Use the latest equivalence testing version when executing equivalence tests into v1.4,Y
2023-02-13T09:26:27Z,https://github.com/hashicorp/terraform/pull/32670,teamterraform,Backport of Support assume role for cos backend into v1.4,Y
2023-02-10T22:35:58Z,https://github.com/hashicorp/terraform/pull/32667,teamterraform,Backport of Begin cloud remote state with serial > 0 into v1.4,Y
2023-02-10T22:13:14Z,https://github.com/hashicorp/terraform/pull/32666,sebasslash,Fix SRO authorization bug when token is fetched from cloud config,Y
2023-02-10T21:30:48Z,https://github.com/hashicorp/terraform/pull/32664,alisdair,Do not add orphan nodes for deposed instances,Y
2023-02-10T20:40:40Z,https://github.com/hashicorp/terraform/pull/32663,alisdair,Fix panic when planning orphaned deposed instances,Y
2023-02-10T08:38:25Z,https://github.com/hashicorp/terraform/pull/32659,liamcervante,Use the latest equivalence testing version when executing equivalence tests,Y
2023-02-10T07:56:41Z,https://github.com/hashicorp/terraform/pull/32657,liamcervante,Manual backport of #32557 into v1.4,Y
2023-02-09T08:26:59Z,https://github.com/hashicorp/terraform/pull/32649,liamcervante,structured run output: impose canonical ordering on jsonstate and jsonplan packages,Y
2023-02-08T22:58:35Z,https://github.com/hashicorp/terraform/pull/32648,mikeantonelli,Update providers.mdx,N
2023-02-08T22:19:59Z,https://github.com/hashicorp/terraform/pull/32647,brandonc,Begin cloud remote state with serial > 0,Y
2023-02-08T15:29:08Z,https://github.com/hashicorp/terraform/pull/32643,jbardin,Manual v1.3 backport of 32614,Y
2023-02-08T13:30:14Z,https://github.com/hashicorp/terraform/pull/32642,liamcervante,structured renderer: fix closing json bracket when rendering with no symbols,Y
2023-02-06T15:07:29Z,https://github.com/hashicorp/terraform/pull/32631,lyu571,Support assume role for cos backend,Y
2023-02-06T15:05:30Z,https://github.com/hashicorp/terraform/pull/32630,rkhaled0,do not print out the entire http req/resp if terraform debugging enabled and using azure remote backend,Y
2023-02-06T14:20:11Z,https://github.com/hashicorp/terraform/pull/32629,liamcervante,Structured Renderer: use the new renderer when rendering the state in addition to the plan,Y
2023-02-05T15:20:49Z,https://github.com/hashicorp/terraform/pull/32627,zachary-walters,Updated the deprecated ioutil dependency,N
2023-02-03T14:46:57Z,https://github.com/hashicorp/terraform/pull/32624,ashleemboyer,docs: Migrate link formats,Y
2023-02-02T12:40:24Z,https://github.com/hashicorp/terraform/pull/32618,yokomotod,sort modules.json for stable order,N
2023-02-02T02:26:52Z,https://github.com/hashicorp/terraform/pull/32615,jnnnnn,mention -target in destroy docs,N
2023-02-01T18:56:19Z,https://github.com/hashicorp/terraform/pull/32614,yardbirdsax,make remote state initial behavior the same as local state,N
68,10,14.70%,,